RecordID_Int,ParcelNumber,SaleDate,SaleAmount,BookPage
36068,490007000,2016-06-02T00:00:00.000Z,0,2016:1967
36069,490007000,2017-11-01T00:00:00.000Z,329900,2017:4232
36070,490007100,2014-07-03T00:00:00.000Z,0,2014:2251
36071,490007100,2015-06-16T00:00:00.000Z,0,2015:2067
36072,490007100,2015-08-06T00:00:00.000Z,660848,2015:2900
36073,490007100,2016-06-02T00:00:00.000Z,0,2016:1967
36074,490008000,2000-01-31T00:00:00.000Z,194000,774:121
36075,490008000,1994-02-14T00:00:00.000Z,127000,623:342
36076,490008000,1990-05-02T00:00:00.000Z,120000,0:0
36077,490008100,1967-08-07T00:00:00.000Z,9500,290:437
36078,490008100,1995-06-12T00:00:00.000Z,62000,653:19
36079,490009000,1993-02-01T00:00:00.000Z,0,596:653
36080,490009000,2016-08-02T00:00:00.000Z,619000,2016:2944
36081,490009000,2003-01-02T00:00:00.000Z,0,885:405
36082,490009000,1988-05-20T00:00:00.000Z,0,0:0
36083,490009100,2003-03-25T00:00:00.000Z,202000,897:783
36084,490009100,1995-03-06T00:00:00.000Z,88000,648:238
36085,490009100,1963-03-01T00:00:00.000Z,15300,0:0
36086,490009101,1979-09-12T00:00:00.000Z,36000,405:863
36087,490009110,1996-06-14T00:00:00.000Z,80000,673:538
36088,490009110,1994-06-30T00:00:00.000Z,72000,634:402
36089,490009110,2012-12-17T00:00:00.000Z,0,2012:5566
36090,490009120,2006-11-27T00:00:00.000Z,153000,1117:537
36091,490009120,1994-09-12T00:00:00.000Z,0,462:631
36092,490009120,1998-11-23T00:00:00.000Z,0,738:675
36093,490009120,1985-05-03T00:00:00.000Z,0,0:0
36094,490009130,1991-08-30T00:00:00.000Z,79900,565:479
36095,490009130,1987-10-08T00:00:00.000Z,53000,502:632
36096,490009140,1987-01-15T00:00:00.000Z,0,CO383:427
36097,490009140,1962-11-13T00:00:00.000Z,12500,0:0
36098,490009140,2004-02-06T00:00:00.000Z,0,WB47:606
36099,490009150,2009-12-28T00:00:00.000Z,0,2009:5570
36100,490009150,1999-03-31T00:00:00.000Z,93500,749:525
36101,490009150,2006-12-22T00:00:00.000Z,0,1121:759
36102,490009150,2004-12-15T00:00:00.000Z,225200,1008:326
36103,490009150,1998-04-15T00:00:00.000Z,0,WB 41:656
36104,490009150,1985-11-20T00:00:00.000Z,54000,471:406
36105,490009150,1974-07-31T00:00:00.000Z,25500,0:0
36106,490009160,1998-06-26T00:00:00.000Z,90000,725:264
36107,490009160,1978-09-20T00:00:00.000Z,32500,396:589
36108,490009170,1966-02-14T00:00:00.000Z,15500,284:140
36109,490009180,1960-08-30T00:00:00.000Z,14108,CO361:389
36110,490009190,1969-10-03T00:00:00.000Z,15500,312:3
36111,490009190,2008-09-08T00:00:00.000Z,232500,2008:4506
36112,490009200,1981-09-17T00:00:00.000Z,55000,424:75
36113,490009200,1999-12-10T00:00:00.000Z,88000,771:239
36114,490009200,2015-07-08T00:00:00.000Z,0,2015:2454
36115,490009201,1992-02-11T00:00:00.000Z,0,573:833
36116,490009201,1981-05-13T00:00:00.000Z,49200,419:693
36117,490009210,1990-05-18T00:00:00.000Z,0,531:678
36118,490009210,1989-07-28T00:00:00.000Z,80000,0:0
36119,490009210,2009-06-09T00:00:00.000Z,0,2009:2328
36120,490009220,1900-01-01T00:00:00.000Z,0,0:0
36121,490009300,2000-12-08T00:00:00.000Z,0,796:342
36122,490009300,1983-07-30T00:00:00.000Z,0,181:444
36123,490009300,1955-11-09T00:00:00.000Z,11500,0:0
36124,490009400,2014-09-26T00:00:00.000Z,0,W2014:400
36125,490009400,1963-04-02T00:00:00.000Z,15300,239:48
36126,490009500,1991-12-16T00:00:00.000Z,0,571:203
36127,490009500,1965-07-29T00:00:00.000Z,13000,267:391
36128,490009600,1958-02-03T00:00:00.000Z,12500,203:474
36129,490009700,1955-11-28T00:00:00.000Z,10400,188:251
36130,490009800,1983-01-21T00:00:00.000Z,51000,434:823
36131,490009900,1957-09-03T00:00:00.000Z,12400,201:142
36132,490010000,1986-08-06T00:00:00.000Z,90000,481:397
36133,490010000,1963-10-21T00:00:00.000Z,26500,246:398
36134,490011000,2014-02-07T00:00:00.000Z,0,2014:440
36135,490011000,2008-09-09T00:00:00.000Z,0,2008:4519
36136,490011000,1991-04-20T00:00:00.000Z,0,124:74
36137,490011000,1946-03-05T00:00:00.000Z,9500,0:0
36138,490012000,2007-09-20T00:00:00.000Z,206000,1160:561
36139,490012000,1994-01-14T00:00:00.000Z,78000,621:565
36140,490012000,2009-06-16T00:00:00.000Z,222500,2009:2483
36141,490012000,1981-04-10T00:00:00.000Z,56000,0:0
36142,490013000,2014-01-24T00:00:00.000Z,255843,2014:217
36143,490013000,2004-12-21T00:00:00.000Z,0,1009:72
36144,490013000,1954-07-23T00:00:00.000Z,9500,178:93
36145,490013000,2014-08-19T00:00:00.000Z,214017,2014:2936
36146,490014000,2012-01-30T00:00:00.000Z,0,2012:374
36147,490014000,1955-09-02T00:00:00.000Z,13500,186:301
36148,490015000,2010-07-12T00:00:00.000Z,515000,2010:2466
36149,490015000,1999-06-15T00:00:00.000Z,340000,756:551
36150,490015000,1996-02-07T00:00:00.000Z,0,WB 39:85
36151,490015000,1994-10-12T00:00:00.000Z,0,149:442
36152,490015A00,2017-07-11T00:00:00.000Z,0,2017:2661
36153,490015A00,2002-10-22T00:00:00.000Z,130000,874:356
36154,490015B00,2003-08-04T00:00:00.000Z,249700,925:894
36155,490015B00,2006-01-06T00:00:00.000Z,325000,1064:790
36156,490015B00,2002-10-22T00:00:00.000Z,130000,874:356
36157,490016000,2000-06-05T00:00:00.000Z,309000,782:515
36158,490016000,2012-02-01T00:00:00.000Z,760000,2012:416
36159,490016000,1974-06-17T00:00:00.000Z,50000,357:383
36160,490016100,2000-02-03T00:00:00.000Z,133000,774:392
36161,490016100,1993-02-16T00:00:00.000Z,0,597:204
36162,490016100,1997-11-17T00:00:00.000Z,0,WB 41:291
36163,490016200,1980-01-15T00:00:00.000Z,49500,408:389
36164,490016200,2002-06-14T00:00:00.000Z,0,WB46:307
36165,490017000,2000-07-06T00:00:00.000Z,260000,785:457
36166,490017100,2002-06-14T00:00:00.000Z,0,WB46:307
36167,490017100,1959-09-02T00:00:00.000Z,5000,215:112
36168,490017200,2002-06-14T00:00:00.000Z,0,WB46:307
36169,490017200,1959-09-02T00:00:00.000Z,5000,215:112
36170,490018000,1972-06-05T00:00:00.000Z,33500,336:286
36171,490018000,2006-06-07T00:00:00.000Z,0,1087:885
36172,490018000,2015-06-05T00:00:00.000Z,395000,2015:1942
36173,490019000,1991-04-22T00:00:00.000Z,88000,557:580
36174,490019000,1990-07-30T00:00:00.000Z,0,WB33:201
36175,490019000,2015-06-16T00:00:00.000Z,400000,2015:2065
36176,490019100,1957-09-14T00:00:00.000Z,2500,201:300
36177,490020000,1999-08-31T00:00:00.000Z,97000,764:289
36178,490020000,1985-07-12T00:00:00.000Z,58676,465:633
36179,490020000,1983-07-25T00:00:00.000Z,55000,0:0
36180,490021000,1993-02-01T00:00:00.000Z,100000,596:625
36181,490021000,1995-04-28T00:00:00.000Z,119000,650:741
36182,490022000,2011-08-22T00:00:00.000Z,210000,2011:3020
36183,490022000,2007-05-04T00:00:00.000Z,0,WB49:913
36184,490022000,2007-05-04T00:00:00.000Z,190000,1139:862
36185,490022000,1980-12-12T00:00:00.000Z,12750,416:480
36186,490022000,1956-11-06T00:00:00.000Z,42500,0:0
36187,490022000,2015-07-28T00:00:00.000Z,350000,2015:2759
36188,490023000,2013-01-31T00:00:00.000Z,190000,2013:526
36189,490023000,2012-06-08T00:00:00.000Z,0,W2012:213
36190,490023000,1953-01-23T00:00:00.000Z,3800,169:179
36191,490024000,1997-06-02T00:00:00.000Z,175000,695:130
36192,490024000,2005-12-21T00:00:00.000Z,0,1062:713
36193,490024000,1985-07-11T00:00:00.000Z,62000,0:0
36194,490025000,2007-12-12T00:00:00.000Z,0,1169:349
36195,490025000,1955-07-01T00:00:00.000Z,11200,185:97
36196,490025000,2013-11-20T00:00:00.000Z,0,2013:5630
36197,490026000,2009-01-29T00:00:00.000Z,0,W2009:6167
36198,490026000,1955-07-19T00:00:00.000Z,9950,185:264
36199,490026100,2004-12-13T00:00:00.000Z,0,1007:831
36200,490026100,1998-05-28T00:00:00.000Z,92500,722:91
36201,490026100,2002-08-22T00:00:00.000Z,140000,865:913
36202,490026100,1955-11-02T00:00:00.000Z,9750,187:493
36203,490026200,2013-09-19T00:00:00.000Z,0,W2013:372
36204,490026200,2014-11-13T00:00:00.000Z,172300,2014:3921
36205,490026200,2013-09-19T00:00:00.000Z,0,W2013:376
36206,490026200,1956-03-01T00:00:00.000Z,9750,190:153
36207,490026300,2012-08-08T00:00:00.000Z,171300,2012:3471
36208,490026300,2017-05-18T00:00:00.000Z,245000,2017:1894
36209,490026300,1955-10-28T00:00:00.000Z,10850,187:444
36210,490026400,2007-02-09T00:00:00.000Z,0,WB49:657
36211,490026400,1962-05-21T00:00:00.000Z,14000,232:103
36212,490026400,2008-08-20T00:00:00.000Z,190000,2008:4201
36213,490026500,2006-12-01T00:00:00.000Z,0,1118:582
36214,490026500,2006-12-01T00:00:00.000Z,0,1118:569
36215,490026500,2005-10-10T00:00:00.000Z,0,WB48:625
36216,490026500,1993-11-08T00:00:00.000Z,0,616:330
36217,490026500,2009-12-03T00:00:00.000Z,0,2009:5295
36218,490026500,2006-12-01T00:00:00.000Z,0,1118:573
36219,490026500,1993-09-10T00:00:00.000Z,0,0:0
36220,490027000,2012-05-14T00:00:00.000Z,206000,2012:2012
36221,490027000,1982-09-13T00:00:00.000Z,0,0:0
36222,490027000,1998-06-08T00:00:00.000Z,106000,723:292
36223,490027000,1992-05-29T00:00:00.000Z,79000,580:748
36224,490027100,1955-06-22T00:00:00.000Z,10850,184:500
36225,490027100,1991-08-27T00:00:00.000Z,0,WB34:211
36226,490027101,2011-02-25T00:00:00.000Z,0,2011:760
36227,490027101,1963-05-01T00:00:00.000Z,12500,0:0
36228,490027101,1975-08-18T00:00:00.000Z,4500,367:261
36229,490027101,2016-01-14T00:00:00.000Z,255000,2016:138
36230,490027110,1972-02-10T00:00:00.000Z,18500,333:206
36231,490027110,1986-06-27T00:00:00.000Z,55900,479:506
36232,490027200,2011-02-22T00:00:00.000Z,200000,2011:712
36233,490027200,1992-03-31T00:00:00.000Z,83000,576:793
36234,490027200,1988-06-28T00:00:00.000Z,69300,0:0
36235,490027200,2008-03-28T00:00:00.000Z,225000,1181:891
36236,490027300,2014-04-10T00:00:00.000Z,0,2014:1114
36237,490027300,1977-05-05T00:00:00.000Z,34900,383:617
36238,490027400,2012-03-27T00:00:00.000Z,205000,2012:1213
36239,490027400,2007-08-07T00:00:00.000Z,0,WB50:123
36240,490027400,1986-05-09T00:00:00.000Z,0,189:429
36241,490027400,2008-07-31T00:00:00.000Z,198000,2008:3831
36242,490027400,1956-02-08T00:00:00.000Z,10850,0:0
36243,490027400,2016-06-24T00:00:00.000Z,218500,2016:2319
36244,490027500,1956-01-29T00:00:00.000Z,10750,189:242
36245,490027500,2015-06-05T00:00:00.000Z,150000,2015:1932
36246,490027600,2013-08-29T00:00:00.000Z,220000,2013:4316
36247,490027600,2004-07-09T00:00:00.000Z,174900,984:480
36248,490027600,2006-08-04T00:00:00.000Z,269000,1101:783
36249,490027600,1956-01-23T00:00:00.000Z,11300,189:256
36250,490027700,1955-08-05T00:00:00.000Z,9925,186:15
36251,490027700,2008-07-11T00:00:00.000Z,200000,2008:3430
36252,490027800,2002-06-19T00:00:00.000Z,189900,857:358
36253,490027800,1991-01-11T00:00:00.000Z,70000,553:255
36254,490027800,1975-08-25T00:00:00.000Z,27000,0:0
36255,490027800,2005-09-16T00:00:00.000Z,275000,1047:508
36256,490027800,1999-04-27T00:00:00.000Z,125000,751:468
36257,490027900,2017-04-19T00:00:00.000Z,291900,2017:1420
36258,490027900,1978-07-07T00:00:00.000Z,35500,394:353
36259,490028000,2013-12-12T00:00:00.000Z,0,2013:5942
36260,490028000,2002-11-18T00:00:00.000Z,137000,878:757
36261,490028000,2002-08-12T00:00:00.000Z,0,WB46:460
36262,490028000,2001-03-20T00:00:00.000Z,0,803:295
36263,490028000,1980-07-08T00:00:00.000Z,0,145:31
36264,490029000,1988-06-01T00:00:00.000Z,62200,512:364
36265,490029000,1993-03-26T00:00:00.000Z,78000,599:69
36266,490029000,2015-10-22T00:00:00.000Z,190600,2015:3945
36267,490030000,2011-11-29T00:00:00.000Z,170000,2011:4179
36268,490030000,2005-01-03T00:00:00.000Z,223153,1010:605
36269,490030000,2002-03-29T00:00:00.000Z,115000,846:200
36270,490030000,1988-07-25T00:00:00.000Z,48100,515:457
36271,490030000,2005-08-17T00:00:00.000Z,0,1043:308
36272,490030000,2005-08-03T00:00:00.000Z,261000,1041:723
36273,490030000,2003-12-22T00:00:00.000Z,190000,951:841
36274,490030000,1973-01-02T00:00:00.000Z,11200,0:0
36275,490031000,1994-10-21T00:00:00.000Z,0,641:367
36276,490031000,1987-04-20T00:00:00.000Z,0,WB30:390
36277,490032000,1963-07-24T00:00:00.000Z,14500,243:175
36278,490032000,2003-08-28T00:00:00.000Z,138500,932:294
36279,490032000,2015-06-18T00:00:00.000Z,322500,2015:2110
36280,490033000,1994-05-31T00:00:00.000Z,122500,631:711
36281,490033000,1993-07-15T00:00:00.000Z,26000,607:236
36282,490033100,1993-10-01T00:00:00.000Z,88600,613:21
36283,490034000,1999-02-12T00:00:00.000Z,128000,745:583
36284,490034000,1993-01-21T00:00:00.000Z,0,0:0
36285,490034000,2017-04-05T00:00:00.000Z,450000,2017:1249
36286,490034000,2000-10-23T00:00:00.000Z,0,793:218
36287,490034000,1993-06-01T00:00:00.000Z,115000,604:1
36288,490035000,2014-04-02T00:00:00.000Z,0,2014:1030
36289,490035000,1996-11-27T00:00:00.000Z,0,113:263
36290,490035000,2007-12-14T00:00:00.000Z,215000,1169:904
36291,490037000,2005-09-30T00:00:00.000Z,285000,1049:478
36292,490037000,1998-08-03T00:00:00.000Z,124000,728:704
36293,490037000,1996-11-27T00:00:00.000Z,26300,684:167
36294,490037000,1996-08-13T00:00:00.000Z,32000,0:0
36295,490038000,2010-11-04T00:00:00.000Z,198000,2010:4135
36296,490038000,2006-10-05T00:00:00.000Z,211500,1110:880
36297,490038000,2011-01-21T00:00:00.000Z,158000,2011:304
36298,490038000,2006-10-05T00:00:00.000Z,233500,1110:883
36299,490038000,2006-06-06T00:00:00.000Z,0,WB49:166
36300,490038000,1987-12-14T00:00:00.000Z,55000,505:287
36301,490039000,2006-11-13T00:00:00.000Z,238500,1115:560
36302,490039000,1970-12-03T00:00:00.000Z,0,0:0
36303,490039000,2007-08-14T00:00:00.000Z,290000,1155:638
36304,490039000,2006-06-06T00:00:00.000Z,0,WB49:166
36305,490039000,1994-09-28T00:00:00.000Z,0,640:91
36306,490040000,1991-04-22T00:00:00.000Z,85500,557:611
36307,490040000,1990-04-23T00:00:00.000Z,60000,541:661
36308,490040100,2013-12-20T00:00:00.000Z,0,W2013:505
36309,490040100,1981-03-03T00:00:00.000Z,0,WB29:545
36310,490040100,1981-03-03T00:00:00.000Z,0,WB29:545
36311,490040100,1950-06-30T00:00:00.000Z,3000,213:368
36312,490041000,1946-03-09T00:00:00.000Z,1500,0:0
36313,490041000,2005-05-13T00:00:00.000Z,160000,1028:256
36314,490041000,1988-06-08T00:00:00.000Z,0,512:667
36315,490042000,1970-05-20T00:00:00.000Z,8300,316:320
36316,490042000,2011-09-29T00:00:00.000Z,0,2011:3477
36317,490043000,2003-05-20T00:00:00.000Z,195000,908:418
36318,490043000,1970-05-20T00:00:00.000Z,8300,316:320
36319,490044000,2013-02-04T00:00:00.000Z,225000,2013:603
36320,490044000,1942-05-15T00:00:00.000Z,600,120:252
36321,490045000,1995-03-24T00:00:00.000Z,78000,649:35
36322,490045000,2007-09-05T00:00:00.000Z,0,1158:481
36323,490045000,1995-03-24T00:00:00.000Z,0,0:0
36324,490046000,2009-04-06T00:00:00.000Z,255000,2009:1244
36325,490046000,1999-08-17T00:00:00.000Z,143000,763:265
36326,490046000,1998-03-24T00:00:00.000Z,91500,716:49
36327,490046000,2001-08-20T00:00:00.000Z,165750,819:698
36328,490046000,1996-06-06T00:00:00.000Z,0,673:10
36329,490046000,1995-02-16T00:00:00.000Z,0,0:0
36330,490047000,2000-04-04T00:00:00.000Z,155000,778:478
36331,490047000,1989-06-05T00:00:00.000Z,83900,0:0
36332,490047000,1994-02-01T00:00:00.000Z,90000,622:611
36333,490048000,2007-11-07T00:00:00.000Z,190000,1166:1
36334,490049000,2011-06-20T00:00:00.000Z,275000,2011:2147
36335,490049000,2002-12-31T00:00:00.000Z,0,885:256
36336,490049000,2000-08-29T00:00:00.000Z,119000,789:346
36337,490049000,2007-10-31T00:00:00.000Z,236550,1165:147
36338,490049000,2005-12-29T00:00:00.000Z,0,1064:44
36339,490049000,2004-06-21T00:00:00.000Z,0,981:483
36340,490049000,2003-11-10T00:00:00.000Z,0,945:709
36341,490049000,2001-06-28T00:00:00.000Z,0,814:304
36342,490049000,2000-12-28T00:00:00.000Z,0,797:325
36343,490049000,1988-02-03T00:00:00.000Z,0,469:228
36344,490049000,1985-09-25T00:00:00.000Z,0,0:0
36345,490049000,2016-01-26T00:00:00.000Z,284300,2016:240
36346,490050000,2001-11-06T00:00:00.000Z,0,827:340
36347,490050000,2001-05-21T00:00:00.000Z,0,809:286
36348,490050000,1974-05-30T00:00:00.000Z,32500,0:0
36349,490050000,2003-12-31T00:00:00.000Z,119100,952:738
36350,490050000,2001-05-21T00:00:00.000Z,0,809:290
36351,490050000,2000-03-22T00:00:00.000Z,182500,777:391
36352,490050000,1985-02-28T00:00:00.000Z,71500,460:520
36353,490050000,2016-04-08T00:00:00.000Z,290000,2016:1194
36354,490051000,1990-02-08T00:00:00.000Z,0,539:374
36355,490051000,1982-04-05T00:00:00.000Z,59500,427:832
36356,490052000,1988-04-06T00:00:00.000Z,0,509:646
36357,490052000,2013-04-16T00:00:00.000Z,220000,2013:1718
36358,490052000,1987-03-19T00:00:00.000Z,66000,492:140
36359,490053000,2004-04-20T00:00:00.000Z,191000,969:183
36360,490053000,1990-08-14T00:00:00.000Z,50824,547:112
36361,490053000,2003-12-11T00:00:00.000Z,117000,950:592
36362,490053000,1987-08-07T00:00:00.000Z,63000,0:0
36363,490053100,1969-06-16T00:00:00.000Z,19000,308:396
36364,490053200,2001-11-26T00:00:00.000Z,129900,829:545
36365,490053200,1999-04-02T00:00:00.000Z,90300,749:743
36366,490053200,1964-10-20T00:00:00.000Z,14500,259:113
36367,490053300,2014-01-13T00:00:00.000Z,0,W2014:20
36368,490053300,1978-10-02T00:00:00.000Z,37500,396:784
36369,490053400,1991-09-26T00:00:00.000Z,87000,566:644
36370,490053400,1967-07-21T00:00:00.000Z,16000,290:97
36371,490053500,2004-05-28T00:00:00.000Z,181000,977:534
36372,490053500,2003-01-21T00:00:00.000Z,0,887:521
36373,490053500,1983-06-21T00:00:00.000Z,59400,439:262
36374,490053500,2006-11-15T00:00:00.000Z,283000,1116:162
36375,490053500,2002-10-31T00:00:00.000Z,123000,876:260
36376,490054000,2008-01-25T00:00:00.000Z,0,1174:1
36377,490054000,1982-01-04T00:00:00.000Z,47000,0:0
36378,490054000,1996-03-08T00:00:00.000Z,83000,667:741
36379,490054100,2004-06-01T00:00:00.000Z,180000,978:1
36380,490054100,1976-04-28T00:00:00.000Z,37500,373:192
36381,490055000,2012-04-26T00:00:00.000Z,262500,2012:1688
36382,490055000,2004-04-27T00:00:00.000Z,199000,970:555
36383,490055000,1986-07-28T00:00:00.000Z,15000,480:716
36384,490055000,2008-04-15T00:00:00.000Z,299500,1184:30
36385,490055000,2002-07-01T00:00:00.000Z,150000,859:228
36386,490055000,1999-09-07T00:00:00.000Z,110000,764:830
36387,490055100,2013-02-12T00:00:00.000Z,0,2013:739
36388,490055100,1959-04-22T00:00:00.000Z,17000,0:0
36389,490055100,2015-11-18T00:00:00.000Z,0,2015:4270
36390,490055100,2006-01-06T00:00:00.000Z,220000,1064:670
36391,490055100,2005-08-26T00:00:00.000Z,0,1045:35
36392,490055100,1990-02-06T00:00:00.000Z,0,212:207
36393,490055200,2008-06-03T00:00:00.000Z,238000,2008:2650
36394,490055200,2005-10-12T00:00:00.000Z,55000,1050:583
36395,490055200,2005-10-12T00:00:00.000Z,55000,1050:583
36396,490055200,2014-06-27T00:00:00.000Z,274900,2014:2147
36397,490056000,1997-09-11T00:00:00.000Z,0,702:787
36398,490056000,1984-06-19T00:00:00.000Z,68000,451:445
36399,490056000,2015-11-24T00:00:00.000Z,0,W2015:634
36400,490057000,1989-11-01T00:00:00.000Z,0,535:728
36401,490057000,1988-11-30T00:00:00.000Z,71500,521:461
36402,490057000,2013-01-03T00:00:00.000Z,0,2013:29
36403,490057000,2016-05-05T00:00:00.000Z,0,2016:1578
36404,490057100,2003-07-22T00:00:00.000Z,145000,922:631
36405,490057100,1993-01-29T00:00:00.000Z,0,596:560
36406,490057100,2000-09-22T00:00:00.000Z,128500,791:257
36407,490057100,1988-04-21T00:00:00.000Z,71000,0:0
36408,490057100,2016-03-28T00:00:00.000Z,246500,2016:1021
36409,490058000,1985-11-20T00:00:00.000Z,65000,471:410
36410,490058000,1978-08-22T00:00:00.000Z,42500,395:658
36411,490059000,1989-10-02T00:00:00.000Z,52820,534:667
36412,490059000,2011-08-26T00:00:00.000Z,0,2011:3074
36413,490059000,1989-07-28T00:00:00.000Z,0,531:646
36414,490060000,1954-08-28T00:00:00.000Z,8500,178:430
36415,490062000,2008-02-08T00:00:00.000Z,260000,1176:67
36416,490062000,1952-06-07T00:00:00.000Z,900,164:481
36417,490062000,2006-05-31T00:00:00.000Z,0,1085:95
36418,490063000,1972-01-14T00:00:00.000Z,22750,332:549
36419,490063100,1996-01-16T00:00:00.000Z,0,233:328
36420,490063100,1962-08-08T00:00:00.000Z,21500,233:328
36421,490063100,2016-11-04T00:00:00.000Z,0,2016:418
36422,490063200,2001-08-20T00:00:00.000Z,144000,819:728
36423,490063200,1988-03-17T00:00:00.000Z,0,0:0
36424,490063200,1991-05-01T00:00:00.000Z,82000,558:240
36425,490063300,2006-02-13T00:00:00.000Z,0,1069:822
36426,490063300,1956-07-09T00:00:00.000Z,12700,193:446
36427,490063400,2002-02-01T00:00:00.000Z,141000,838:752
36428,490063400,1987-01-14T00:00:00.000Z,68500,489:650
36429,490063400,2008-02-15T00:00:00.000Z,242000,1176:598
36430,490063400,1999-02-23T00:00:00.000Z,27600,746:309
36431,490063400,1978-07-18T00:00:00.000Z,45500,0:0
36432,490063400,2015-12-28T00:00:00.000Z,0,2015:4752
36433,490063500,1999-04-20T00:00:00.000Z,0,WB 43:171
36434,490063500,1986-02-22T00:00:00.000Z,0,250:419
36435,490063500,2003-03-03T00:00:00.000Z,168900,893:548
36436,490063500,1964-02-27T00:00:00.000Z,14750,0:0
36437,490063600,1966-02-07T00:00:00.000Z,16300,274:174
36438,490063600,1988-11-04T00:00:00.000Z,0,WB31:664
36439,490063700,1990-08-06T00:00:00.000Z,0,WB 33:217
36440,490063700,2000-02-28T00:00:00.000Z,60000,776:50
36441,490063700,1956-10-19T00:00:00.000Z,15000,195:103
36442,490063800,2009-01-22T00:00:00.000Z,50000,2009:198
36443,490063800,1993-09-01T00:00:00.000Z,0,610:734
36444,490063800,2001-06-06T00:00:00.000Z,0,811:720
36445,490063800,1957-04-18T00:00:00.000Z,12700,0:0
36446,490063800,2014-11-21T00:00:00.000Z,230000,2014:4052
36447,490063900,2014-03-07T00:00:00.000Z,165000,2014:740
36448,490063900,1957-09-12T00:00:00.000Z,14500,201:266
36449,490064000,2008-02-29T00:00:00.000Z,0,1178:372
36450,490064000,2005-07-12T00:00:00.000Z,265500,1037:946
36451,490064000,1993-06-02T00:00:00.000Z,86500,604:236
36452,490064000,2013-02-21T00:00:00.000Z,0,2013:873
36453,490064000,1978-04-27T00:00:00.000Z,0,0:0
36454,490065000,1959-05-20T00:00:00.000Z,0,212:481
36455,490066000,2013-01-11T00:00:00.000Z,200000,2013:237
36456,490066000,1988-06-23T00:00:00.000Z,69900,513:717
36457,490066000,2012-10-03T00:00:00.000Z,0,W2012:354
36458,490066000,1998-06-25T00:00:00.000Z,85000,725:103
36459,490066000,1982-10-15T00:00:00.000Z,62500,0:0
36460,490069000,2003-07-02T00:00:00.000Z,145000,917:596
36461,490069000,1992-06-25T00:00:00.000Z,0,539:150
36462,490069000,2000-06-27T00:00:00.000Z,110000,784:200
36463,490069000,1991-01-09T00:00:00.000Z,4000,0:0
36464,490069100,1999-01-29T00:00:00.000Z,129500,744:361
36465,490069100,1992-10-08T00:00:00.000Z,29093,589:488
36466,490069100,2008-09-09T00:00:00.000Z,0,2008:4538
36467,490069100,1992-06-15T00:00:00.000Z,0,0:0
36468,490069200,1994-09-30T00:00:00.000Z,105000,640:356
36469,490069200,1992-06-15T00:00:00.000Z,11500,582:75
36470,490069A00,2000-06-28T00:00:00.000Z,132000,784:344
36471,490069A00,1992-06-25T00:00:00.000Z,0,583:11
36472,490071000,1961-06-13T00:00:00.000Z,22500,226:306
36473,490071000,1991-03-06T00:00:00.000Z,24415,555:285
36474,490072000,2012-04-23T00:00:00.000Z,0,W2012:131
36475,490072000,2012-05-22T00:00:00.000Z,0,2012:2148
36476,490072000,1983-09-01T00:00:00.000Z,0,442:341
36477,490072100,2012-05-22T00:00:00.000Z,0,2012:2147
36478,490072100,1983-09-01T00:00:00.000Z,0,442:341
36479,490072100,2012-04-23T00:00:00.000Z,0,W2012:131
36480,490073000,1955-01-24T00:00:00.000Z,1500,181:402
36481,490073000,2007-07-23T00:00:00.000Z,115000,1151:945
36482,490074000,1980-03-26T00:00:00.000Z,37854,409:697
36483,490074000,2015-10-30T00:00:00.000Z,0,W2015:610
36484,490074000,1971-09-24T00:00:00.000Z,2800,330:303
36485,490075000,2006-05-31T00:00:00.000Z,0,1085:75
36486,490075000,1971-09-24T00:00:00.000Z,5800,330:301
36487,490076000,1971-09-24T00:00:00.000Z,5800,330:301
36488,490076000,2006-05-31T00:00:00.000Z,0,1085:79
36489,490077000,2006-05-31T00:00:00.000Z,0,1085:89
36490,490077000,1958-09-12T00:00:00.000Z,2400,208:63
36491,490078000,1958-09-12T00:00:00.000Z,2400,208:63
36492,490078000,2006-05-31T00:00:00.000Z,0,1085:84
36493,490078000,2015-10-30T00:00:00.000Z,0,W2015:610
36494,490079000,1992-08-07T00:00:00.000Z,172000,585:500
36495,490079000,1967-01-11T00:00:00.000Z,0,284:489
36496,490082000,1972-06-05T00:00:00.000Z,4000,336:259
36497,490084000,1986-11-14T00:00:00.000Z,0,210:169
36498,490084A00,1900-01-02T00:00:00.000Z,0,0:0
36499,490085000,1994-05-13T00:00:00.000Z,175000,630:309
36500,490094000,1995-02-02T00:00:00.000Z,75000,646:620
36501,490094000,1991-12-13T00:00:00.000Z,43000,571:89
36502,490094100,1995-02-02T00:00:00.000Z,75000,646:620
36503,490095000,1999-10-12T00:00:00.000Z,0,767:196
36504,490095000,1998-07-09T00:00:00.000Z,300000,726:492
36505,490095000,1992-08-20T00:00:00.000Z,0,586:393
36506,490095000,2003-06-25T00:00:00.000Z,0,916:73
36507,490095000,1977-12-28T00:00:00.000Z,875000,0:0
36508,490095300,2000-06-30T00:00:00.000Z,680000,784:881
36509,490095300,1991-03-26T00:00:00.000Z,2645,535:480
36510,490095300,2000-06-30T00:00:00.000Z,0,784:872
36511,490095300,1989-10-24T00:00:00.000Z,350000,0:0
36512,490096000,2013-10-24T00:00:00.000Z,0,2013:5241
36513,490096000,1998-11-02T00:00:00.000Z,0,736:887
